aliquot_id	aliquot_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	no_matched_normal_targeted_sequencing	aliquot_quantity	aliquot_volume	state	source_center	analyte_type	no_matched_normal_wxs	no_matched_normal_low_pass_wgs	selected_normal_wgs	selected_normal_targeted_sequencing	amount	no_matched_normal_wgs	selected_normal_low_pass_wgs	selected_normal_wxs	concentration	analyte_type_id
0a33c80a-28dc-4021-b9a2-5a7d430244d6	TCGA-DD-AAC8-01A-11D-A40Q-01	496beef9-80d9-4734-a23d-334ae1b6aaab	TCGA-DD-AAC8	TCGA-LIHC	3e29928b-b802-4eb8-bfcc-a88e3edf1806	TCGA-DD-AAC8-01A	928129f9-e1d2-4028-8463-9dc7db66e862	TCGA-DD-AAC8-01A-11	8e8c5e3d-ac49-4f05-b6ef-6c09777630b0	TCGA-DD-AAC8-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
3c6ca697-64ab-43d8-99ab-10ecbc0e8313	TCGA-DD-AAC8-01A-11R-A41C-07	496beef9-80d9-4734-a23d-334ae1b6aaab	TCGA-DD-AAC8	TCGA-LIHC	3e29928b-b802-4eb8-bfcc-a88e3edf1806	TCGA-DD-AAC8-01A	928129f9-e1d2-4028-8463-9dc7db66e862	TCGA-DD-AAC8-01A-11	dc76b528-1657-44c1-8e89-c705cc1efdf1	TCGA-DD-AAC8-01A-11R	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
f1299451-63c2-45d3-a6c5-9d6430049d21	TCGA-DD-AAC8-01A-11R-A41H-13	496beef9-80d9-4734-a23d-334ae1b6aaab	TCGA-DD-AAC8	TCGA-LIHC	3e29928b-b802-4eb8-bfcc-a88e3edf1806	TCGA-DD-AAC8-01A	928129f9-e1d2-4028-8463-9dc7db66e862	TCGA-DD-AAC8-01A-11	dc76b528-1657-44c1-8e89-c705cc1efdf1	TCGA-DD-AAC8-01A-11R	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
c42dbf5e-778d-4635-8f2a-7502b0ed6900	TCGA-UB-AA0V-01A-11W-A44P-10	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	04a89fe8-95fd-4c44-95ef-7953a6aaf304	TCGA-UB-AA0V-01A	b9ebd206-8e88-4593-9a72-55a7fd973d1e	TCGA-UB-AA0V-01A-11	878c488d-97e5-4e35-95a5-ce7b5601c166	TCGA-UB-AA0V-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
611eab01-afee-42da-9a1f-9b155d744ff6	TCGA-UB-AA0V-01A-11R-A38M-13	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	04a89fe8-95fd-4c44-95ef-7953a6aaf304	TCGA-UB-AA0V-01A	b9ebd206-8e88-4593-9a72-55a7fd973d1e	TCGA-UB-AA0V-01A-11	894758f0-ad4e-4475-9dc7-5a8d8c0b2e8e	TCGA-UB-AA0V-01A-11R	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
9e1bd81b-74bb-4909-ba0d-1e6bdf98b066	TCGA-UB-AA0V-01A-11R-A38B-07	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	04a89fe8-95fd-4c44-95ef-7953a6aaf304	TCGA-UB-AA0V-01A	b9ebd206-8e88-4593-9a72-55a7fd973d1e	TCGA-UB-AA0V-01A-11	894758f0-ad4e-4475-9dc7-5a8d8c0b2e8e	TCGA-UB-AA0V-01A-11R	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
68f1e904-8781-4297-b29d-d1307a32cccd	TCGA-UB-AA0V-01A-11D-A382-10	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	04a89fe8-95fd-4c44-95ef-7953a6aaf304	TCGA-UB-AA0V-01A	b9ebd206-8e88-4593-9a72-55a7fd973d1e	TCGA-UB-AA0V-01A-11	14073fcd-bb2f-432d-ac2b-d24fd16cc76f	TCGA-UB-AA0V-01A-11D	--	released	--	--	0.07	23	--	--	--	--	--	--	--	--	--	--
7732140e-a21b-468f-b9b0-498a755a4433	TCGA-UB-AA0V-01A-11D-A383-05	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	04a89fe8-95fd-4c44-95ef-7953a6aaf304	TCGA-UB-AA0V-01A	b9ebd206-8e88-4593-9a72-55a7fd973d1e	TCGA-UB-AA0V-01A-11	14073fcd-bb2f-432d-ac2b-d24fd16cc76f	TCGA-UB-AA0V-01A-11D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
93f91453-444d-4909-a879-6f5bacb8b099	TCGA-UB-AA0V-01A-11D-A381-01	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	04a89fe8-95fd-4c44-95ef-7953a6aaf304	TCGA-UB-AA0V-01A	b9ebd206-8e88-4593-9a72-55a7fd973d1e	TCGA-UB-AA0V-01A-11	14073fcd-bb2f-432d-ac2b-d24fd16cc76f	TCGA-UB-AA0V-01A-11D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
85c87e19-f577-449a-b200-04fd902f5eb2	TCGA-UB-AA0V-10A-01W-A44Q-10	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	2eecd6c3-5b24-4264-8887-dee86a9b163f	TCGA-UB-AA0V-10A	35bff121-2643-46e2-bb19-ff08fd639b06	TCGA-UB-AA0V-10A-01	0427a684-ec55-479f-a0fc-e0e6db97ee16	TCGA-UB-AA0V-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
fc09a8ef-95ca-4a08-a863-18f171771033	TCGA-UB-AA0V-10A-01D-A384-01	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	2eecd6c3-5b24-4264-8887-dee86a9b163f	TCGA-UB-AA0V-10A	35bff121-2643-46e2-bb19-ff08fd639b06	TCGA-UB-AA0V-10A-01	6bf83c76-bd20-485f-b51b-9f4c636515c2	TCGA-UB-AA0V-10A-01D	--	released	--	--	0.14	23	--	--	--	--	--	--	--	--	--	--
57fd105f-1165-48c1-bbee-848f6cd31d51	TCGA-UB-AA0V-10A-01D-A385-10	ea214f79-0f6b-403f-8693-c844bf4b77cb	TCGA-UB-AA0V	TCGA-LIHC	2eecd6c3-5b24-4264-8887-dee86a9b163f	TCGA-UB-AA0V-10A	35bff121-2643-46e2-bb19-ff08fd639b06	TCGA-UB-AA0V-10A-01	6bf83c76-bd20-485f-b51b-9f4c636515c2	TCGA-UB-AA0V-10A-01D	--	released	--	--	0.07	23	--	--	--	--	--	--	--	--	--	--
0ce6605e-2065-401a-97bb-563a35c5d6c9	TCGA-DD-A1EJ-11A-11R-A154-13	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	617875bb-9eaf-4436-ac52-7b23e526df90	TCGA-DD-A1EJ-11A	36de1a7a-d4da-4151-9c5f-4928d5522a99	TCGA-DD-A1EJ-11A-11	58e2f443-65af-4bed-bbc5-146585291f75	TCGA-DD-A1EJ-11A-11R	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
8e48cff2-5edd-4ce6-9531-5dc594ae78ff	TCGA-DD-A1EJ-11A-11R-A155-07	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	617875bb-9eaf-4436-ac52-7b23e526df90	TCGA-DD-A1EJ-11A	36de1a7a-d4da-4151-9c5f-4928d5522a99	TCGA-DD-A1EJ-11A-11	58e2f443-65af-4bed-bbc5-146585291f75	TCGA-DD-A1EJ-11A-11R	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
93044298-99f8-44fb-8ac4-b4b1f44f216b	TCGA-DD-A1EJ-11A-11D-A153-05	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	617875bb-9eaf-4436-ac52-7b23e526df90	TCGA-DD-A1EJ-11A	36de1a7a-d4da-4151-9c5f-4928d5522a99	TCGA-DD-A1EJ-11A-11	b11e519c-faf4-4d9e-bf81-ff5accfd9315	TCGA-DD-A1EJ-11A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
4380c906-f165-41a1-94a0-4496d90d8f98	TCGA-DD-A1EJ-10A-01D-A150-02	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	fbc4e1f2-60f3-4b3d-90f5-fcad79cff7ff	TCGA-DD-A1EJ-10A	aef77e84-f396-44be-8308-774ae330add6	TCGA-DD-A1EJ-10A-01	a17860ee-6996-440b-b0b7-1323cbef3244	TCGA-DD-A1EJ-10A-01D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
9aaaf3a7-7e2d-42ac-9e76-adc7839eeec7	TCGA-DD-A1EJ-10A-01D-A151-01	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	fbc4e1f2-60f3-4b3d-90f5-fcad79cff7ff	TCGA-DD-A1EJ-10A	aef77e84-f396-44be-8308-774ae330add6	TCGA-DD-A1EJ-10A-01	a17860ee-6996-440b-b0b7-1323cbef3244	TCGA-DD-A1EJ-10A-01D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
ff037e6b-c763-416f-91ef-bf0ec01a4225	TCGA-DD-A1EJ-10A-01D-A152-10	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	fbc4e1f2-60f3-4b3d-90f5-fcad79cff7ff	TCGA-DD-A1EJ-10A	aef77e84-f396-44be-8308-774ae330add6	TCGA-DD-A1EJ-10A-01	a17860ee-6996-440b-b0b7-1323cbef3244	TCGA-DD-A1EJ-10A-01D	--	released	--	--	0.09	23	--	--	--	--	--	--	--	--	--	--
e68d4f61-4f5d-470a-a209-c133e3ff2e0f	TCGA-DD-A1EJ-10A-01W-A16K-10	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	fbc4e1f2-60f3-4b3d-90f5-fcad79cff7ff	TCGA-DD-A1EJ-10A	aef77e84-f396-44be-8308-774ae330add6	TCGA-DD-A1EJ-10A-01	dc513db4-a96c-4dcf-b1ca-103932b7eeb0	TCGA-DD-A1EJ-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
4dfae2f8-d4c9-4e74-b94d-1e6ab5c74c42	TCGA-DD-A1EJ-01A-11W-A16K-10	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	2d549bb0-9e98-40c7-8b33-545c481dd105	TCGA-DD-A1EJ-01A	4ea36d6f-ece2-40e4-89ec-0b3fef9c83ee	TCGA-DD-A1EJ-01A-11	6cad2aed-2c17-45ef-9bce-8148842e380b	TCGA-DD-A1EJ-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
9c681cd9-25fb-42ac-aa6b-bb962882fa22	TCGA-DD-A1EJ-01A-11D-A152-10	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	2d549bb0-9e98-40c7-8b33-545c481dd105	TCGA-DD-A1EJ-01A	4ea36d6f-ece2-40e4-89ec-0b3fef9c83ee	TCGA-DD-A1EJ-01A-11	92249ac9-b9ba-477b-8a21-7e501285f924	TCGA-DD-A1EJ-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
d8626116-e826-4620-9790-a8c5305bedcd	TCGA-DD-A1EJ-01A-11D-A151-01	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	2d549bb0-9e98-40c7-8b33-545c481dd105	TCGA-DD-A1EJ-01A	4ea36d6f-ece2-40e4-89ec-0b3fef9c83ee	TCGA-DD-A1EJ-01A-11	92249ac9-b9ba-477b-8a21-7e501285f924	TCGA-DD-A1EJ-01A-11D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
21499695-5c55-4851-8596-7ed05709a150	TCGA-DD-A1EJ-01A-11D-A153-05	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	2d549bb0-9e98-40c7-8b33-545c481dd105	TCGA-DD-A1EJ-01A	4ea36d6f-ece2-40e4-89ec-0b3fef9c83ee	TCGA-DD-A1EJ-01A-11	92249ac9-b9ba-477b-8a21-7e501285f924	TCGA-DD-A1EJ-01A-11D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
d711104a-d279-46a9-b3bc-00d0ec281c44	TCGA-DD-A1EJ-01A-11D-A150-02	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	2d549bb0-9e98-40c7-8b33-545c481dd105	TCGA-DD-A1EJ-01A	4ea36d6f-ece2-40e4-89ec-0b3fef9c83ee	TCGA-DD-A1EJ-01A-11	92249ac9-b9ba-477b-8a21-7e501285f924	TCGA-DD-A1EJ-01A-11D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
599c1b11-27ce-45e4-813a-70cb52e8b211	TCGA-DD-A1EJ-01A-11R-A154-13	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	2d549bb0-9e98-40c7-8b33-545c481dd105	TCGA-DD-A1EJ-01A	4ea36d6f-ece2-40e4-89ec-0b3fef9c83ee	TCGA-DD-A1EJ-01A-11	80ab7399-0e93-42bc-a801-ad764cad2f50	TCGA-DD-A1EJ-01A-11R	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
c8b3eddd-f3cf-42eb-bb30-ccc3943eadec	TCGA-DD-A1EJ-01A-11R-A155-07	52292ffc-0902-4d97-b461-20723987a177	TCGA-DD-A1EJ	TCGA-LIHC	2d549bb0-9e98-40c7-8b33-545c481dd105	TCGA-DD-A1EJ-01A	4ea36d6f-ece2-40e4-89ec-0b3fef9c83ee	TCGA-DD-A1EJ-01A-11	80ab7399-0e93-42bc-a801-ad764cad2f50	TCGA-DD-A1EJ-01A-11R	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
b12f2a60-b900-4c83-9b9e-d1f6bbd469f9	TCGA-BC-A217-10A-01D-A152-10	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	dffd87c4-9a13-428e-9078-7781e1c92895	TCGA-BC-A217-10A	c19d2d72-97a5-4bd1-8b3a-d1bf2c74861a	TCGA-BC-A217-10A-01	4e5759c1-4fb4-449d-b62c-e850909981f4	TCGA-BC-A217-10A-01D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
a29ca200-4ef5-437a-8185-c2575798a23c	TCGA-BC-A217-10A-01D-A151-01	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	dffd87c4-9a13-428e-9078-7781e1c92895	TCGA-BC-A217-10A	c19d2d72-97a5-4bd1-8b3a-d1bf2c74861a	TCGA-BC-A217-10A-01	4e5759c1-4fb4-449d-b62c-e850909981f4	TCGA-BC-A217-10A-01D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
e35980ae-33e2-4d5a-a043-fc10540d7814	TCGA-BC-A217-10A-01D-A150-02	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	dffd87c4-9a13-428e-9078-7781e1c92895	TCGA-BC-A217-10A	c19d2d72-97a5-4bd1-8b3a-d1bf2c74861a	TCGA-BC-A217-10A-01	4e5759c1-4fb4-449d-b62c-e850909981f4	TCGA-BC-A217-10A-01D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
21902f5a-8cc9-42c1-86b6-220bfeca3d0a	TCGA-BC-A217-10A-01W-A16K-10	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	dffd87c4-9a13-428e-9078-7781e1c92895	TCGA-BC-A217-10A	c19d2d72-97a5-4bd1-8b3a-d1bf2c74861a	TCGA-BC-A217-10A-01	41d36f29-ca42-41b1-9b44-568d4da3a0a3	TCGA-BC-A217-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
4420a340-ab32-4245-8beb-b03bc0363e51	TCGA-BC-A217-01A-11R-A154-13	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	c827a8b9-359c-4a6f-b950-839b3fb0c097	TCGA-BC-A217-01A	345a9b33-edfd-4bea-a5e0-2ca4e3b700ad	TCGA-BC-A217-01A-11	b9a65968-498d-411a-8081-e0e11f4ad90a	TCGA-BC-A217-01A-11R	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
84f24356-27a3-4321-a58d-f1f6b135c954	TCGA-BC-A217-01A-11R-A155-07	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	c827a8b9-359c-4a6f-b950-839b3fb0c097	TCGA-BC-A217-01A	345a9b33-edfd-4bea-a5e0-2ca4e3b700ad	TCGA-BC-A217-01A-11	b9a65968-498d-411a-8081-e0e11f4ad90a	TCGA-BC-A217-01A-11R	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
8390ebc5-af20-4e4f-8ec3-07c2f8eb252a	TCGA-BC-A217-01A-11W-A16K-10	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	c827a8b9-359c-4a6f-b950-839b3fb0c097	TCGA-BC-A217-01A	345a9b33-edfd-4bea-a5e0-2ca4e3b700ad	TCGA-BC-A217-01A-11	a8a9da10-25d9-42af-b0f0-108ca1f23e03	TCGA-BC-A217-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
50b5113d-19b3-4111-8905-4425faecb961	TCGA-BC-A217-01A-11D-A150-02	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	c827a8b9-359c-4a6f-b950-839b3fb0c097	TCGA-BC-A217-01A	345a9b33-edfd-4bea-a5e0-2ca4e3b700ad	TCGA-BC-A217-01A-11	7571904d-4924-4efd-8975-2af6229b34d5	TCGA-BC-A217-01A-11D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
91a97e66-0120-439d-94c7-662401f4e587	TCGA-BC-A217-01A-11D-A151-01	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	c827a8b9-359c-4a6f-b950-839b3fb0c097	TCGA-BC-A217-01A	345a9b33-edfd-4bea-a5e0-2ca4e3b700ad	TCGA-BC-A217-01A-11	7571904d-4924-4efd-8975-2af6229b34d5	TCGA-BC-A217-01A-11D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
76ce494d-902f-449b-ae16-c7ac2b1cc71d	TCGA-BC-A217-01A-11D-A153-05	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	c827a8b9-359c-4a6f-b950-839b3fb0c097	TCGA-BC-A217-01A	345a9b33-edfd-4bea-a5e0-2ca4e3b700ad	TCGA-BC-A217-01A-11	7571904d-4924-4efd-8975-2af6229b34d5	TCGA-BC-A217-01A-11D	--	released	--	--	0.17	23	--	--	--	--	--	--	--	--	--	--
2bff30d5-be79-4686-8164-7a7d9619d3c0	TCGA-BC-A217-01A-11D-A152-10	6dcfc418-ab28-4365-95ea-c1ae254f2341	TCGA-BC-A217	TCGA-LIHC	c827a8b9-359c-4a6f-b950-839b3fb0c097	TCGA-BC-A217-01A	345a9b33-edfd-4bea-a5e0-2ca4e3b700ad	TCGA-BC-A217-01A-11	7571904d-4924-4efd-8975-2af6229b34d5	TCGA-BC-A217-01A-11D	--	released	--	--	0.09	23	--	--	--	--	--	--	--	--	--	--
5381c623-bc22-4f71-8ce1-4f8a4d354826	TCGA-DD-AADL-01A-11R-A41C-07	a7f7e313-4636-4c54-b2b7-f5928a8368e4	TCGA-DD-AADL	TCGA-LIHC	3299e2bc-db36-4b1d-ad37-f0e10cf11338	TCGA-DD-AADL-01A	38a07426-19f5-4b52-8fb9-0d8b88ca9fe8	TCGA-DD-AADL-01A-11	173f677c-7d50-463c-8c65-67439c39f624	TCGA-DD-AADL-01A-11R	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
23f51671-93bb-475a-9a1c-1f351d333ce1	TCGA-DD-AADL-01A-11R-A41H-13	a7f7e313-4636-4c54-b2b7-f5928a8368e4	TCGA-DD-AADL	TCGA-LIHC	3299e2bc-db36-4b1d-ad37-f0e10cf11338	TCGA-DD-AADL-01A	38a07426-19f5-4b52-8fb9-0d8b88ca9fe8	TCGA-DD-AADL-01A-11	173f677c-7d50-463c-8c65-67439c39f624	TCGA-DD-AADL-01A-11R	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
4ef89fbc-1c1e-4f9e-8a05-42f9aa6cc44d	TCGA-DD-AADL-01A-11D-A40Q-01	a7f7e313-4636-4c54-b2b7-f5928a8368e4	TCGA-DD-AADL	TCGA-LIHC	3299e2bc-db36-4b1d-ad37-f0e10cf11338	TCGA-DD-AADL-01A	38a07426-19f5-4b52-8fb9-0d8b88ca9fe8	TCGA-DD-AADL-01A-11	03bf38d2-59e6-4be8-9fe3-5bc01bf12e87	TCGA-DD-AADL-01A-11D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
ba026b0b-d6be-4735-b569-df930f4a19fa	TCGA-DD-AADL-01A-11D-A40S-05	a7f7e313-4636-4c54-b2b7-f5928a8368e4	TCGA-DD-AADL	TCGA-LIHC	3299e2bc-db36-4b1d-ad37-f0e10cf11338	TCGA-DD-AADL-01A	38a07426-19f5-4b52-8fb9-0d8b88ca9fe8	TCGA-DD-AADL-01A-11	03bf38d2-59e6-4be8-9fe3-5bc01bf12e87	TCGA-DD-AADL-01A-11D	--	released	--	--	0.15	23	--	--	--	--	--	--	--	--	--	--
a2a6b995-9bef-41e2-8e57-896039e6579d	TCGA-DD-AADL-01A-11D-A40R-10	a7f7e313-4636-4c54-b2b7-f5928a8368e4	TCGA-DD-AADL	TCGA-LIHC	3299e2bc-db36-4b1d-ad37-f0e10cf11338	TCGA-DD-AADL-01A	38a07426-19f5-4b52-8fb9-0d8b88ca9fe8	TCGA-DD-AADL-01A-11	03bf38d2-59e6-4be8-9fe3-5bc01bf12e87	TCGA-DD-AADL-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
9e0e26ad-bec7-4075-93c5-2b89f8c07bd5	TCGA-DD-AADL-10A-01D-A40T-01	a7f7e313-4636-4c54-b2b7-f5928a8368e4	TCGA-DD-AADL	TCGA-LIHC	fc88df51-7f50-45f8-bff6-06815b5ecc12	TCGA-DD-AADL-10A	b792818b-b4f5-45bd-a915-103864e8669a	TCGA-DD-AADL-10A-01	ef06ae76-435b-4de7-a4fe-617004615187	TCGA-DD-AADL-10A-01D	--	released	--	--	0.14	23	--	--	--	--	--	--	--	--	--	--
12f9780c-620f-4e1c-af89-a3905b81bc11	TCGA-DD-AADL-10A-01D-A40U-10	a7f7e313-4636-4c54-b2b7-f5928a8368e4	TCGA-DD-AADL	TCGA-LIHC	fc88df51-7f50-45f8-bff6-06815b5ecc12	TCGA-DD-AADL-10A	b792818b-b4f5-45bd-a915-103864e8669a	TCGA-DD-AADL-10A-01	ef06ae76-435b-4de7-a4fe-617004615187	TCGA-DD-AADL-10A-01D	--	released	--	--	0.07	23	--	--	--	--	--	--	--	--	--	--
394701f6-df15-4d9f-b005-2291edce460a	TCGA-ED-A8O5-10A-01W-A445-10	2bea076b-c923-4a91-a37b-c6615fec021c	TCGA-ED-A8O5	TCGA-LIHC	51ed71f0-b2fb-4d0d-8762-14b7b58865f5	TCGA-ED-A8O5-10A	ca7bd8d6-80e3-4466-92fb-fd6bcf1e7ba6	TCGA-ED-A8O5-10A-01	7a18e7c9-afb9-4740-bfca-a958ada483e9	TCGA-ED-A8O5-10A-01W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
9d341c08-36dc-47cd-bbc6-b31096f13e6e	TCGA-ED-A8O5-10A-01D-A35Y-01	2bea076b-c923-4a91-a37b-c6615fec021c	TCGA-ED-A8O5	TCGA-LIHC	51ed71f0-b2fb-4d0d-8762-14b7b58865f5	TCGA-ED-A8O5-10A	ca7bd8d6-80e3-4466-92fb-fd6bcf1e7ba6	TCGA-ED-A8O5-10A-01	ecbf84c7-882d-4130-9b1c-4ba746d42dc2	TCGA-ED-A8O5-10A-01D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
c1d18b80-545a-4fe7-9486-6b7e8f52c426	TCGA-ED-A8O5-10A-01D-A35Z-10	2bea076b-c923-4a91-a37b-c6615fec021c	TCGA-ED-A8O5	TCGA-LIHC	51ed71f0-b2fb-4d0d-8762-14b7b58865f5	TCGA-ED-A8O5-10A	ca7bd8d6-80e3-4466-92fb-fd6bcf1e7ba6	TCGA-ED-A8O5-10A-01	ecbf84c7-882d-4130-9b1c-4ba746d42dc2	TCGA-ED-A8O5-10A-01D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
5469fd0d-73d4-4982-aef4-0389be7940f1	TCGA-ED-A8O5-01A-11D-A369-05	2bea076b-c923-4a91-a37b-c6615fec021c	TCGA-ED-A8O5	TCGA-LIHC	384d3f50-c931-45e4-bd65-bcfed8e1c602	TCGA-ED-A8O5-01A	52712557-9c41-4ddd-b5db-809363536898	TCGA-ED-A8O5-01A-11	261a70c8-3086-4657-b9f8-73ef35097aa8	TCGA-ED-A8O5-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
a476994e-8feb-4689-b1fd-649179e672d6	TCGA-ED-A8O5-01A-11D-A35Z-10	2bea076b-c923-4a91-a37b-c6615fec021c	TCGA-ED-A8O5	TCGA-LIHC	384d3f50-c931-45e4-bd65-bcfed8e1c602	TCGA-ED-A8O5-01A	52712557-9c41-4ddd-b5db-809363536898	TCGA-ED-A8O5-01A-11	261a70c8-3086-4657-b9f8-73ef35097aa8	TCGA-ED-A8O5-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
a5a5a350-b532-4081-a4c0-412b41fe8a33	TCGA-ED-A8O5-01A-11D-A35Y-01	2bea076b-c923-4a91-a37b-c6615fec021c	TCGA-ED-A8O5	TCGA-LIHC	384d3f50-c931-45e4-bd65-bcfed8e1c602	TCGA-ED-A8O5-01A	52712557-9c41-4ddd-b5db-809363536898	TCGA-ED-A8O5-01A-11	261a70c8-3086-4657-b9f8-73ef35097aa8	TCGA-ED-A8O5-01A-11D	--	released	--	--	0.16	23	--	--	--	--	--	--	--	--	--	--
610c86bf-f2e4-46c3-95de-4961b57aabef	TCGA-ED-A8O5-01A-11R-A36A-13	2bea076b-c923-4a91-a37b-c6615fec021c	TCGA-ED-A8O5	TCGA-LIHC	384d3f50-c931-45e4-bd65-bcfed8e1c602	TCGA-ED-A8O5-01A	52712557-9c41-4ddd-b5db-809363536898	TCGA-ED-A8O5-01A-11	1a9d3f92-f6bc-42ab-8431-2f83d3134134	TCGA-ED-A8O5-01A-11R	--	released	--	--	0.18	23	--	--	--	--	--	--	--	--	--	--
