"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA521211",0.0273459021900208,0.0311233023326277,0.0224036737887276,-0.0142993453777053
"SA521182",-0.025168012342626,-0.00190137064190177,0.03570434682464,-0.0421514741542556
"SA521173",-0.0429977733986493,0.0456212472470239,0.0347554214961901,-0.0545051184635058
"SA521120",-0.025129449912088,0.031399711217344,-0.0337302409581101,-0.0140558216319586
"SA521095",-0.0796584618932794,0.0237654831802691,0.00691771541631314,-0.0287339766816705
"SA521070",-0.00423894106624248,0.0553887668339507,-0.0280619259222522,-0.0191548177912077
"SA521052",0.0173525507537921,0.0115270976977813,0.0597786820964233,-0.0222005336935672
"SA521154",-0.020719912927616,0.0531389332866085,0.0359143929190362,-0.00127720534740791
"SA515692",-0.0297398688995352,0.0335129892179892,-0.0263724147201722,0.0215871099186754
"SA515400",0.0279839753934743,-0.0066486516005988,0.108161979284717,-0.0470571383678504
"SA515541",0.0113421956769437,-0.0168979977716713,-0.0444683186232406,-0.0173905413078299
"SA515651",0.025404355514574,0.0157673997224277,-0.0152873547264905,-0.00860297042446115
"SA515047",-0.0340997115606455,-0.00313493698389078,0.0581861183028934,0.156180098075891
"SA515089",0.0264145323961381,0.0203379550739058,0.000514424440071008,0.0179483024797622
"SA514978",-0.203399906134063,0.0480077184539751,-0.0364366796847955,0.110461663702412
"SA515015",0.00143283597581113,0.00941336522998793,0.0501712654055051,-0.00291974091829242
"SA515188",-0.00120241199042876,-0.110587705184716,-0.0939177103694438,-0.00224619436990764
"SA516060",-0.0324714993814236,0.0584453770078726,-0.0362264343134421,-0.0342700522007358
"SA501160",0.0648917805943849,0.032772762198712,0.00778032592043564,0.0145355091142407
"SA501140",0.0494904113904015,-0.0116502748652801,-0.100847109659267,0.00992343137143071
"SA501116",0.0536100664379215,-0.0318376417254629,-0.0436305513306339,0.0419537274032164
"SA501090",0.0298711370796932,-0.00151558391360664,0.0154598471940503,-0.0159258748807022
"SA501080",0.0565297790157483,0.0845477547142977,-0.0459458636639017,0.0203513733657368
"SA501068",-0.0378464869074509,-0.11464396404812,-0.10432161549151,0.0228681440649389
"SA501046",0.0581179977362426,0.0612292784156844,-0.0363578332798205,-0.0360984051175036
"SA501032",0.0158559069381499,0.0410340848893877,-0.0529131896857394,0.0120589468951558
"SA501018",0.0281099929263251,0.0429395333278661,0.00928950324446517,-0.091477038414052
"SA500958",0.00625118643139575,0.0653101548433989,-0.0529027865308366,0.052623016762234
