"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA267331",-0.0400194696225354,-0.011253428092186,0.0113547350985107,0.0958651616416645
"SA267391",0.0427311313298864,0.0786387750537133,0.0108533774917909,-0.056167033091443
"SA269515",0.0793089490882441,0.0365620635787088,0.0352440727709758,-0.0267292665971971
"SA269473",0.0106556515320968,0.00132384609588708,-0.0331165558456635,-0.0302348881239189
"SA269386",0.011872642307553,-0.0202182155151658,-0.0119914598249685,-0.0187894377227627
"SA269428",0.057541403559743,0.0877654939713598,0.0360647577069078,-0.00578730442147877
"SA269314",-0.0600027646917372,0.0165271589946258,0.0355043872147325,0.0307962380377052
"SA269557",0.00923121253302344,0.0188190436039776,0.00363981158169353,0.0092715912290619
"SA269797",0.0658984568447132,0.0657404727309043,0.0187623521954668,-0.0457234019005837
"SA269755",0.0519604899750412,-0.00239116875016771,-0.023818586318176,0.000121829916987925
"SA269653",0.0202232061721398,-0.0243956522417786,0.00507826357508196,0.0279595347305471
"SA269713",0.0697433051708949,0.057456526500225,0.00295002589785684,-0.0630109446122857
"SA268675",0.0386280260887388,0.0822670533144895,0.032643722191908,-0.0318180665181098
"SA268609",0.0599351964932633,-0.0818648546668157,-0.060633303061381,-0.0832327390045631
"SA268522",0.0334325492603833,-0.0608290348015079,0.0825309446650935,0.0796952686962765
